Source,Unit,Year,Invdate.fuels,Invdate.trees,Timestep,PlotID,InvID.fuels,count.ha_Live_ABCO,count.ha_Live_CADE,count.ha_Live_LIDE,count.ha_Live_OTHER,count.ha_Live_PILA,count.ha_Live_PIPO,count.ha_Live_PSME,count.ha_Live_QUKE,count.ha_Live_(all),count.ha_Snag_ABCO,count.ha_Snag_CADE,count.ha_Snag_LIDE,count.ha_Snag_OTHER,count.ha_Snag_PILA,count.ha_Snag_PIPO,count.ha_Snag_PSME,count.ha_Snag_QUKE,count.ha_Snag_(all),count.ha_(all)_(all),BA.mha.sum_Live_ABCO,BA.mha.sum_Live_CADE,BA.mha.sum_Live_LIDE,BA.mha.sum_Live_OTHER,BA.mha.sum_Live_PILA,BA.mha.sum_Live_PIPO,BA.mha.sum_Live_PSME,BA.mha.sum_Live_QUKE,BA.mha.sum_Live_(all),BA.mha.sum_Snag_ABCO,BA.mha.sum_Snag_CADE,BA.mha.sum_Snag_LIDE,BA.mha.sum_Snag_OTHER,BA.mha.sum_Snag_PILA,BA.mha.sum_Snag_PIPO,BA.mha.sum_Snag_PSME,BA.mha.sum_Snag_QUKE,BA.mha.sum_Snag_(all),BA.mha.sum_(all)_(all),pBA_Live_ABCO,pBA_Live_CADE,pBA_Live_LIDE,pBA_Live_OTHER,pBA_Live_PILA,pBA_Live_PIPO,pBA_Live_PSME,pBA_Live_QUKE,pBA_Live_(all),pBA_Snag_ABCO,pBA_Snag_CADE,pBA_Snag_LIDE,pBA_Snag_OTHER,pBA_Snag_PILA,pBA_Snag_PIPO,pBA_Snag_PSME,pBA_Snag_QUKE,pBA_Snag_(all),pBA_(all)_(all),pBA_ABCO_(all),pBA_CADE_(all),pBA_LIDE_(all),pBA_OTHER_(all),pBA_PILA_(all),pBA_PIPO_(all),pBA_PSME_(all),pBA_QUKE_(all),fuelload_litter_tonha,fuelload_duff_tonha,fuelload_litterduff_tonha,fuelload_1h_tonha,fuelload_10h_tonha,fuelload_100h_tonha,fuelload_1000s_tonha,fuelload_1000r_tonha,fuelload_1000h_tonha,fuelload_1.100h_tonha,fuelload_1.1000h_tonha,fuelload_total_tonha,fuelload_surface_tonha,Treatment,disturbance
FFS,60,2001,8/8/01,6/1/01,Pretreatment,0060-00115,20010860115,247.0966148,123.5483074,0,0,0,24.70966148,98.83864591,0,494.1932296,0,24.70966148,0,0,0,0,0,0,24.70966148,518.902891,18.66245378,27.23225976,0,0,0,11.56621544,5.4833678,0,62.94429678,0,0.39132119,0,0,0,0,0,0,0.39132119,63.33561797,0.294659694,0.429967538,0,0,0,0.182617867,0.086576368,0,0.993821467,0,0.006178533,0,0,0,0,0,0,0.006178533,1,0.294659694,0.436146071,0,0,0,0.182617867,0.086576368,0,12.38899473,23.22093845,41.97149901,1.289475577,6.543555884,11.59765332,1.716193503,7.010373386,8.726566889,19.43068478,28.15725167,63.76718485,40.5462464,Burn,None
FFS,60,2003,7/7/03,6/1/03,Post_1,0060-00115,20030760115,172.9676303,123.5483074,0,0,0,24.70966148,74.12898443,0,395.3545836,49.41932296,0,0,0,0,0,24.70966148,0,74.12898443,469.4835681,17.58934799,26.56503035,0,0,0,11.8071718,5.430289866,0,61.39184,1.819612483,0,0,0,0,0,0.478361239,0,2.297973722,63.68981372,0.276172075,0.417100142,0,0,0,0.18538556,0.085261513,0,0.96391929,0.028569914,0,0,0,0,0,0.007510797,0,0.03608071,1,0.304741988,0.417100142,0,0,0,0.18538556,0.092772309,0,4.917602795,3.858795769,11.41372184,0.322342683,1.514493173,5.749365002,1.708968762,0,1.708968762,7.586200858,9.29516962,18.07156818,14.21277242,Burn,None
FFS,60,2003,2/10/03,6/1/03,Post_burn1,0060-00115,20030260115,172.9676303,123.5483074,0,0,0,24.70966148,74.12898443,0,395.3545836,49.41932296,0,0,0,0,0,24.70966148,0,74.12898443,469.4835681,17.58934799,26.56503035,0,0,0,11.8071718,5.430289866,0,61.39184,1.819612483,0,0,0,0,0,0.478361239,0,2.297973722,63.68981372,0.276172075,0.417100142,0,0,0,0.18538556,0.085261513,0,0.96391929,0.028569914,0,0,0,0,0,0.007510797,0,0.03608071,1,0.304741988,0.417100142,0,0,0,0.18538556,0.092772309,0,2.458801397,3.858795769,7.609147892,0.128937073,1.514493173,0,0,0,0,1.643430247,1.643430247,7.961027413,4.102231644,Burn,Burn
FFS,60,2009,10/22/09,6/1/09,Post_burn2,0060-00115,20091060115,98.83864591,123.5483074,0,0,0,24.70966148,24.70966148,0,271.8062763,49.41932296,0,0,0,0,0,0,0,49.41932296,321.2255992,17.57083378,28.90971653,0,0,0,12.60743566,4.490005053,0,63.57799103,1.584264731,0,0,0,0,0,0,0,1.584264731,65.16225576,0.269647414,0.443657393,0,0,0,0.193477582,0.068904997,0,0.975687387,0.024312613,0,0,0,0,0,0,0,0.024312613,1,0.293960028,0.443657393,0,0,0,0.193477582,0.068904997,0,9.876985932,0,15.28140896,0.080034017,0.460122242,5.929098979,3.069604297,0,3.069604297,6.469255239,9.538859535,19.41584547,19.41584547,Burn,Burn2
BFRS,60,2016,11/14/17,8/10/16,Post_burn3,0060-00115,20171160115,98.83864591,98.83864591,0,0,0,24.70966148,24.70966148,0,247.0966148,0,0,0,0,0,0,0,0,0,247.0966148,20.31111951,30.7878319,0,0,0,13.55239047,4.760946848,0,69.41228873,0,0,0,0,0,0,0,0,0,69.41228873,0.292615614,0.443550162,0,0,0,0.195244829,0.068589394,0,1,0,0,0,0,0,0,0,0,0,1,0.292615614,0.443550162,0,0,0,0.195244829,0.068589394,0,27.12504331,13.57422225,55.37620164,0.96447421,2.766746074,0,15.51109885,12.94478313,28.45588198,3.731220283,32.18710226,72.88636782,59.31214557,Burn,Burn3
FFS,60,2009,6/1/09,6/1/09,Post_7,0060-00115,20090660115,98.83864591,123.5483074,0,0,0,24.70966148,24.70966148,0,271.8062763,49.41932296,0,0,0,0,0,0,0,49.41932296,321.2255992,17.57083378,28.90971653,0,0,0,12.60743566,4.490005053,0,63.57799103,1.584264731,0,0,0,0,0,0,0,1.584264731,65.16225576,0.269647414,0.443657393,0,0,0,0.193477582,0.068904997,0,0.975687387,0.024312613,0,0,0,0,0,0,0,0.024312613,1,0.293960028,0.443657393,0,0,0,0.193477582,0.068904997,0,17.28472538,15.51498717,42.02387463,0.600255128,2.760733454,0,22.31858124,0,22.31858124,3.360988582,25.67956982,58.47928237,42.9642952,Burn,None
BFRS,60,2016,8/10/16,8/10/16,Post_14,0060-00115,7083,98.83864591,98.83864591,0,0,0,24.70966148,24.70966148,0,247.0966148,0,0,0,0,0,0,0,0,0,247.0966148,20.31111951,30.7878319,0,0,0,13.55239047,4.760946848,0,69.41228873,0,0,0,0,0,0,0,0,0,69.41228873,0.292615614,0.443550162,0,0,0,0.195244829,0.068589394,0,1,0,0,0,0,0,0,0,0,0,1,0.292615614,0.443550162,0,0,0,0.195244829,0.068589394,0,26.30636018,16.74671191,57.23225915,0.504156973,3.018268444,1.944805535,22.07054282,17.77461745,39.84516027,5.467230952,45.31239122,88.36546331,71.6187514,Burn,None
FFS,60,2010,6/11/10,6/11/10,Post_8,0060-00115,20100660115,98.83864591,123.5483074,0,0,0,24.70966148,24.70966148,0,271.8062763,24.70966148,0,0,0,0,0,0,0,24.70966148,296.5159377,17.57083378,28.90971653,0,0,0,12.60743566,4.490005053,0,63.57799103,1.164900538,0,0,0,0,0,0,0,1.164900538,64.74289157,0.271394023,0.44653113,0,0,0,0.194730809,0.069351321,0,0.982007283,0.017992717,0,0,0,0,0,0,0,0.017992717,1,0.28938674,0.44653113,0,0,0,0.194730809,0.069351321,0,6.170594021,0,9.549105023,0.481269646,0.690296108,0,19.65502486,0,19.65502486,1.171565754,20.82659061,26.99718463,26.99718463,Burn,None
FFS,60,2001,8/8/01,6/1/01,Pretreatment,0060-00116,20010860116,148.2579689,49.41932296,0,0,0,0,49.41932296,0,247.0966148,0,24.70966148,0,0,0,0,0,0,24.70966148,271.8062763,20.6402715,9.667830261,0,0,0,0,6.560510233,0,36.86861199,0,3.012653059,0,0,0,0,0,0,3.012653059,39.88126505,0.517543049,0.242415336,0,0,0,0,0.164501056,0,0.924459441,0,0.075540559,0,0,0,0,0,0,0.075540559,1,0.517543049,0.317955895,0,0,0,0,0.164501056,0,21.82521672,23.02775048,54.44898024,1.271392274,7.148293054,5.138730813,33.29378664,0,33.29378664,13.55841614,46.85220278,91.70516997,68.67741949,Burn,None
FFS,60,2003,7/7/03,6/1/03,Post_1,0060-00116,20030760116,148.2579689,49.41932296,0,0,0,0,49.41932296,0,247.0966148,0,0,0,0,0,0,0,0,0,247.0966148,21.53458131,9.725061276,0,0,0,0,7.129715277,0,38.38935786,0,0,0,0,0,0,0,0,0,38.38935786,0.56095185,0.253327011,0,0,0,0,0.185721139,0,1,0,0,0,0,0,0,0,0,0,1,0.56095185,0.253327011,0,0,0,0,0.185721139,0,4.022654147,0,5.789479985,0.548686573,0.99385886,0,0,0,0,1.542545433,1.542545433,5.56519958,5.56519958,Burn,None
FFS,60,2003,2/10/03,6/1/03,Post_burn1,0060-00116,20030260116,148.2579689,49.41932296,0,0,0,0,49.41932296,0,247.0966148,0,0,0,0,0,0,0,0,0,247.0966148,21.53458131,9.725061276,0,0,0,0,7.129715277,0,38.38935786,0,0,0,0,0,0,0,0,0,38.38935786,0.56095185,0.253327011,0,0,0,0,0.185721139,0,1,0,0,0,0,0,0,0,0,0,1,0.56095185,0.253327011,0,0,0,0,0.185721139,0,0,3.802034585,3.859653324,0.076206468,0,1.648275738,0,0,0,1.724482206,1.724482206,5.526516791,1.724482206,Burn,Burn
FFS,60,2009,10/22/09,6/1/09,Post_burn2,0060-00116,20091060116,98.83864591,49.41932296,0,0,0,0,49.41932296,0,197.6772918,24.70966148,0,0,0,0,0,0,0,24.70966148,222.3869533,16.57549153,11.69688225,0,0,0,0,8.111511499,0,36.38388528,5.107300451,0,0,0,0,0,0,0,5.107300451,41.49118573,0.399494284,0.28191246,0,0,0,0,0.195499631,0,0.876906375,0.123093625,0,0,0,0,0,0,0,0.123093625,1,0.522587909,0.28191246,0,0,0,0,0.195499631,0,13.46686606,0,19.29728186,0.308393289,0.227263568,0,1.59997336,0,1.59997336,0.535656856,2.135630216,15.60249627,15.60249627,Burn,Burn2
BFRS,60,2016,11/14/17,8/11/16,Post_burn3,0060-00116,20171160116,98.83864591,49.41932296,0,0,0,0,49.41932296,0,197.6772918,24.70966148,0,0,0,0,0,0,0,24.70966148,222.3869533,18.67493139,13.93351663,0,0,0,0,9.713959243,0,42.32240727,4.663787222,0,0,0,0,0,0,0,4.663787222,46.98619449,0.397455712,0.296544906,0,0,0,0,0.206740711,0,0.900741329,0.099258671,0,0,0,0,0,0,0,0.099258671,1,0.496714383,0.296544906,0,0,0,0,0.206740711,0,35.05337474,32.37259316,82.8833038,0.767405407,0,0,0,9.087788299,9.087788299,0.767405407,9.855193706,77.28116161,44.90856844,Burn,Burn3
FFS,60,2009,6/1/09,6/1/09,Post_7,0060-00116,20090660116,98.83864591,49.41932296,0,0,0,0,49.41932296,0,197.6772918,24.70966148,0,0,0,0,0,0,0,24.70966148,222.3869533,16.57549153,11.69688225,0,0,0,0,8.111511499,0,36.38388528,5.107300451,0,0,0,0,0,0,0,5.107300451,41.49118573,0.399494284,0.28191246,0,0,0,0,0.195499631,0,0.876906375,0.123093625,0,0,0,0,0,0,0,0.123093625,1,0.522587909,0.28191246,0,0,0,0,0.195499631,0,18.85361248,11.42516872,38.59456371,0.364464796,1.363581407,1.707428444,17.26391008,0,17.26391008,3.435474646,20.69938473,50.97816593,39.55299721,Burn,None
BFRS,60,2016,8/11/16,8/11/16,Post_14,0060-00116,7084,98.83864591,49.41932296,0,0,0,0,49.41932296,0,197.6772918,24.70966148,0,0,0,0,0,0,0,24.70966148,222.3869533,18.67493139,13.93351663,0,0,0,0,9.713959243,0,42.32240727,4.663787222,0,0,0,0,0,0,0,4.663787222,46.98619449,0.397455712,0.296544906,0,0,0,0,0.206740711,0,0.900741329,0.099258671,0,0,0,0,0,0,0,0.099258671,1,0.496714383,0.296544906,0,0,0,0,0.206740711,0,3.424445071,7.738954036,12.72933345,0.107436757,1.491507149,0,0,21.36766022,21.36766022,1.598943906,22.96660412,34.13000323,26.39104919,Burn,None
FFS,60,2010,6/11/10,6/11/10,Post_8,0060-00116,20100660116,98.83864591,49.41932296,0,0,0,0,49.41932296,0,197.6772918,24.70966148,0,0,0,0,0,0,0,24.70966148,222.3869533,16.57549153,11.69688225,0,0,0,0,8.111511499,0,36.38388528,5.107300451,0,0,0,0,0,0,0,5.107300451,41.49118573,0.399494284,0.28191246,0,0,0,0,0.195499631,0,0.876906375,0.123093625,0,0,0,0,0,0,0,0.123093625,1,0.522587909,0.28191246,0,0,0,0,0.195499631,0,8.080119635,19.04194787,30.87565097,1.023305003,0.909054271,3.414856888,0,0,0,5.347216162,5.347216162,32.46928367,13.4273358,Burn,None
FFS,60,2001,8/8/01,6/1/01,Pretreatment,0060-00117,20010860117,98.83864591,148.2579689,0,0,24.70966148,49.41932296,0,0,321.2255992,0,0,0,0,0,0,0,0,0,321.2255992,3.488374956,14.08372028,0,0,23.05736491,3.664415152,0,0,44.29387529,0,0,0,0,0,0,0,0,0,44.29387529,0.078755244,0.317960896,0,0,0.520554247,0.082729613,0,0,1,0,0,0,0,0,0,0,0,0,1,0.078755244,0.317960896,0,0,0.520554247,0.082729613,0,0,15.06359191,14.94815607,44.64963058,0.447529934,2.45874544,8.9378345,0,0,0,11.84410987,11.84410987,41.85585786,26.90770178,Burn,None
FFS,60,2003,7/7/03,6/1/03,Post_1,0060-00117,20030760117,98.83864591,148.2579689,0,0,24.70966148,49.41932296,0,0,321.2255992,0,0,0,0,0,0,0,0,0,321.2255992,3.904750484,13.61219027,0,0,22.9306183,3.547895988,0,0,43.99545504,0,0,0,0,0,0,0,0,0,43.99545504,0.088753497,0.30939992,0,0,0.521204253,0.08064233,0,0,1,0,0,0,0,0,0,0,0,0,1,0.088753497,0.30939992,0,0,0.521204253,0.08064233,0,0,13.37377692,3.734085896,30.90388081,0.164223726,2.459327075,3.55632176,0,0,0,6.179872561,6.179872561,23.28773537,19.55364948,Burn,None
FFS,60,2003,2/10/03,6/1/03,Post_burn1,0060-00117,20030260117,98.83864591,148.2579689,0,0,24.70966148,49.41932296,0,0,321.2255992,0,0,0,0,0,0,0,0,0,321.2255992,3.904750484,13.61219027,0,0,22.9306183,3.547895988,0,0,43.99545504,0,0,0,0,0,0,0,0,0,43.99545504,0.088753497,0.30939992,0,0,0.521204253,0.08064233,0,0,1,0,0,0,0,0,0,0,0,0,1,0.088753497,0.30939992,0,0,0.521204253,0.08064233,0,0,8.358610572,14.93634358,30.90388081,0.328447453,1.912809948,14.22528704,0,0,0,16.46654444,16.46654444,39.76149859,24.82515501,Burn,Burn
FFS,60,2009,10/22/09,6/1/09,Post_burn2,0060-00117,20091060117,49.41932296,98.83864591,0,0,24.70966148,24.70966148,0,0,197.6772918,0,24.70966148,0,0,0,0,0,0,24.70966148,222.3869533,3.649006056,14.84107544,0,0,26.20408099,3.230553987,0,0,47.92471647,0,0.270221992,0,0,0,0,0,0,0.270221992,48.19493846,0.075713471,0.307938466,0,0,0.543710228,0.067030981,0,0,0.994393146,0,0.005606854,0,0,0,0,0,0,0.005606854,1,0.075713471,0.313545321,0,0,0.543710228,0.067030981,0,0,13.26742866,26.12957154,51.37056186,0.596904579,1.502370619,0,5.732226072,0,5.732226072,2.099275197,7.831501269,47.22850147,21.09892993,Burn,Burn2
BFRS,60,2016,11/14/17,8/11/16,Post_burn3,0060-00117,20171160117,49.41932296,98.83864591,0,0,24.70966148,24.70966148,0,0,197.6772918,0,0,0,0,0,0,0,0,0,197.6772918,4.695339059,16.68178181,0,0,29.93931285,3.245457021,0,0,54.56189074,0,0,0,0,0,0,0,0,0,54.56189074,0.086055285,0.305740538,0,0,0.548722056,0.059482122,0,0,1,0,0,0,0,0,0,0,0,0,1,0.086055285,0.305740538,0,0,0.548722056,0.059482122,0,0,7.46675489,11.19117936,25.68380893,0.43862651,2.462667721,0,9.050170237,0,9.050170237,2.901294231,11.95146447,30.60939871,19.41821936,Burn,Burn3
FFS,60,2009,6/1/09,6/1/09,Post_7,0060-00117,20090660117,49.41932296,98.83864591,0,0,24.70966148,24.70966148,0,0,197.6772918,0,24.70966148,0,0,0,0,0,0,24.70966148,222.3869533,3.649006056,14.84107544,0,0,26.20408099,3.230553987,0,0,47.92471647,0,0.270221992,0,0,0,0,0,0,0.270221992,48.19493846,0.075713471,0.307938466,0,0,0.543710228,0.067030981,0,0,0.994393146,0,0.005606854,0,0,0,0,0,0,0.005606854,1,0.075713471,0.313545321,0,0,0.543710228,0.067030981,0,0,13.26742866,22.39677561,47.94585774,1.705441653,4.256716753,3.611759358,4.726161904,0,4.726161904,9.573917764,14.30007967,49.96428394,27.56750833,Burn,None
BFRS,60,2016,8/11/16,8/11/16,Post_14,0060-00117,7085,49.41932296,98.83864591,0,0,24.70966148,24.70966148,0,0,197.6772918,0,0,0,0,0,0,0,0,0,197.6772918,4.695339059,16.68178181,0,0,29.93931285,3.245457021,0,0,54.56189074,0,0,0,0,0,0,0,0,0,54.56189074,0.086055285,0.305740538,0,0,0.548722056,0.059482122,0,0,1,0,0,0,0,0,0,0,0,0,1,0.086055285,0.305740538,0,0,0.548722056,0.059482122,0,0,13.06516178,14.21279778,40.0119498,0.507883328,1.368148734,0,2.401566203,0,2.401566203,1.876032061,4.277598264,31.55555783,17.34276004,Burn,None
FFS,60,2010,6/11/10,6/11/10,Post_8,0060-00117,20100660117,49.41932296,98.83864591,0,0,24.70966148,24.70966148,0,0,197.6772918,0,24.70966148,0,0,0,0,0,0,24.70966148,222.3869533,3.649006056,14.84107544,0,0,26.20408099,3.230553987,0,0,47.92471647,0,0.270221992,0,0,0,0,0,0,0.270221992,48.19493846,0.075713471,0.307938466,0,0,0.543710228,0.067030981,0,0,0.994393146,0,0.005606854,0,0,0,0,0,0,0.005606854,1,0.075713471,0.313545321,0,0,0.543710228,0.067030981,0,0,13.26742866,24.26317357,49.6582098,0.831402806,0.751185309,3.611759358,3.954066148,0,3.954066148,5.194347473,9.148413621,46.67901586,22.41584228,Burn,None
FFS,60,2001,8/8/01,6/1/01,Pretreatment,0060-00119,20010860119,222.3869533,74.12898443,0,0,0,49.41932296,74.12898443,24.70966148,444.7739066,24.70966148,0,0,0,0,0,0,0,24.70966148,469.4835681,35.85648275,2.497088749,0,0,0,11.51443777,5.610832469,8.023772801,63.50261454,0.274821433,0,0,0,0,0,0,0,0.274821433,63.77743598,0.562212673,0.039153169,0,0,0,0.180540933,0.087975197,0.125808959,0.99569093,0.00430907,0,0,0,0,0,0,0,0.00430907,1,0.566521743,0.039153169,0,0,0,0.180540933,0.087975197,0.125808959,20.40789483,53.02097198,89.79429911,1.831022897,4.665529881,14.04789758,0,55.67420761,55.67420761,20.54445036,76.21865797,149.6475248,96.6265528,Burn,None
FFS,60,2003,7/11/03,6/1/03,Post_1,0060-00119,20030760119,197.6772918,74.12898443,0,0,0,49.41932296,49.41932296,0,370.6449222,24.70966148,0,0,0,0,0,0,24.70966148,49.41932296,420.0642451,34.03370694,2.334846875,0,0,0,11.05115571,5.216891344,0,52.63660087,0.288852638,0,0,0,0,0,0,7.899471461,8.188324099,60.82492497,0.559535535,0.03838635,0,0,0,0.181687947,0.085768973,0,0.865378805,0.004748919,0,0,0,0,0,0,0.129872276,0.134621195,1,0.564284454,0.03838635,0,0,0,0.181687947,0.085768973,0.129872276,4.064367809,0,7.484673416,0.485706257,0,1.561452774,0,0,0,2.047159031,2.047159031,6.11152684,6.11152684,Burn,None
FFS,60,2003,2/10/03,6/1/03,Post_burn1,0060-00119,20030260119,197.6772918,74.12898443,0,0,0,49.41932296,49.41932296,0,370.6449222,24.70966148,0,0,0,0,0,0,24.70966148,49.41932296,420.0642451,34.03370694,2.334846875,0,0,0,11.05115571,5.216891344,0,52.63660087,0.288852638,0,0,0,0,0,0,7.899471461,8.188324099,60.82492497,0.559535535,0.03838635,0,0,0,0.181687947,0.085768973,0,0.865378805,0.004748919,0,0,0,0,0,0,0.129872276,0.134621195,1,0.564284454,0.03838635,0,0,0,0.181687947,0.085768973,0.129872276,0,3.790032994,3.742336708,0,0.777624441,1.561452774,2.407781786,0,2.407781786,2.339077215,4.746859001,8.536891995,4.746859001,Burn,Burn
FFS,60,2009,10/22/09,6/1/09,Post_burn2,0060-00119,20091060119,172.9676303,74.12898443,0,0,0,49.41932296,0,0,296.5159377,24.70966148,0,0,0,0,0,24.70966148,24.70966148,74.12898443,370.6449222,42.05086198,2.619818129,0,0,0,11.9773317,0,0,56.6480118,0.991227986,0,0,0,0,0,0.7154168,7.316332246,9.022977032,65.67098883,0.64032631,0.039893082,0,0,0,0.18238391,0,0,0.862603302,0.015093849,0,0,0,0,0,0.010893955,0.111408894,0.137396698,1,0.655420159,0.039893082,0,0,0,0.18238391,0.010893955,0.111408894,14.68751383,0,26.54080896,0.520014706,1.170932277,0,4.422642782,0,4.422642782,1.690946982,6.113589764,20.80110359,20.80110359,Burn,Burn2
BFRS,60,2016,11/14/17,8/11/16,Post_burn3,0060-00119,20171160119,172.9676303,74.12898443,0,0,0,49.41932296,0,0,296.5159377,0,0,0,0,0,0,0,0,0,296.5159377,47.16235891,3.009694683,0,0,0,14.21297576,0,0,64.38502936,0,0,0,0,0,0,0,0,0,64.38502936,0.732505046,0.046745256,0,0,0,0.220749698,0,0,1,0,0,0,0,0,0,0,0,0,1,0.732505046,0.046745256,0,0,0,0.220749698,0,0,26.69112486,5.623995151,50.67449154,0.993329326,3.595527653,0,0,0,0,4.588856979,4.588856979,36.90397699,31.27998184,Burn,Burn3
FFS,60,2009,6/1/09,6/1/09,Post_7,0060-00119,20090660119,172.9676303,74.12898443,0,0,0,49.41932296,0,0,296.5159377,24.70966148,0,0,0,0,0,24.70966148,24.70966148,74.12898443,370.6449222,42.05086198,2.619818129,0,0,0,11.9773317,0,0,56.6480118,0.991227986,0,0,0,0,0,0.7154168,7.316332246,9.022977032,65.67098883,0.64032631,0.039893082,0,0,0,0.18238391,0,0,0.862603302,0.015093849,0,0,0,0,0,0.010893955,0.111408894,0.137396698,1,0.655420159,0.039893082,0,0,0,0.18238391,0.010893955,0.111408894,14.68751383,0,26.54080896,0.982249999,0.936745821,0,4.088487549,1.613579545,5.702067095,1.918995821,7.621062916,22.30857674,22.30857674,Burn,None
BFRS,60,2016,8/11/16,8/11/16,Post_14,0060-00119,7086,172.9676303,74.12898443,0,0,0,49.41932296,0,0,296.5159377,0,0,0,0,0,0,0,0,0,296.5159377,47.16235891,3.009694683,0,0,0,14.21297576,0,0,64.38502936,0,0,0,0,0,0,0,0,0,64.38502936,0.732505046,0.046745256,0,0,0,0.220749698,0,0,1,0,0,0,0,0,0,0,0,0,1,0.732505046,0.046745256,0,0,0,0.220749698,0,0,20.90359928,16.18960737,51.48528341,0.48609733,1.797763826,0,0,0,0,2.283861156,2.283861156,39.37706782,23.18746044,Burn,None
FFS,60,2010,6/11/10,6/11/10,Post_8,0060-00119,20100660119,172.9676303,74.12898443,0,0,0,49.41932296,0,0,296.5159377,0,0,0,0,0,0,24.70966148,0,24.70966148,321.2255992,42.05086198,2.619818129,0,0,0,11.9773317,0,0,56.6480118,0,0,0,0,0,0,0.7154168,0,0.7154168,57.3634286,0.733060471,0.045670529,0,0,0,0.208797347,0,0,0.987528347,0,0,0,0,0,0,0.012471653,0,0.012471653,1,0.733060471,0.045670529,0,0,0,0.208797347,0.012471653,0,8.963926656,18.73084902,33.79420665,0.969571615,1.409222108,3.146936364,3.188234045,0,3.188234045,5.525730086,8.713964131,36.40873981,17.67789079,Burn,None
FFS,180,2001,6/28/01,6/1/01,Pretreatment,0180-00004,2001061804,98.83864591,172.9676303,0,0,49.41932296,24.70966148,123.5483074,74.12898443,543.6125525,0,0,0,0,0,0,0,0,0,543.6125525,4.032991429,3.256656299,0,0,22.23786878,12.02004633,5.837253036,24.08767844,71.47249432,0,0,0,0,0,0,0,0,0,71.47249432,0.056427182,0.045565169,0,0,0.311138837,0.168177233,0.081671321,0.337020257,1,0,0,0,0,0,0,0,0,0,1,0.056427182,0.045565169,0,0,0.311138837,0.168177233,0.081671321,0.337020257,15.79533181,61.18489365,104.6186877,0.234753278,0.83086959,0,4.000945943,0,4.000945943,1.065622869,5.066568812,82.04679427,20.86190062,MechBurn,None
FFS,180,2003,6/23/03,6/1/03,Post_1,0180-00004,2003061804,24.70966148,0,0,0,24.70966148,24.70966148,24.70966148,49.41932296,148.2579689,0,0,0,0,0,0,0,0,0,148.2579689,1.301835785,0,0,0,19.25197787,12.35840603,1.456994132,24.1991324,58.56834621,0,0,0,0,0,0,0,0,0,58.56834621,0.022227634,0,0,0,0.328709604,0.211008281,0.024876819,0.413177663,1,0,0,0,0,0,0,0,0,0,1,0.022227634,0,0,0,0.328709604,0.211008281,0.024876819,0.413177663,4.412276049,3.860817997,20.83750162,0.338627535,3.631832621,0,0,0,0,3.970460156,3.970460156,12.2435542,8.382736205,MechBurn,None
FFS,180,2009,6/1/09,6/1/09,Post_7,0180-00004,2009061804,0,0,0,0,24.70966148,24.70966148,24.70966148,49.41932296,123.5483074,0,0,0,0,0,0,0,0,0,123.5483074,0,0,0,0,22.55247441,12.89056326,1.829083062,24.87123294,62.14335367,0,0,0,0,0,0,0,0,0,62.14335367,0,0,0,0,0.362910482,0.207432694,0.029433285,0.400223539,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.362910482,0.207432694,0.029433285,0.400223539,8.45719283,7.68328683,41.26032619,0.077834234,0.514680393,0,0,0,0,0.592514627,0.592514627,16.73299429,9.049707457,MechBurn,None
BFRS,180,2016,6/22/16,6/22/16,Post_14,0180-00004,7088,0,0,0,0,24.70966148,24.70966148,24.70966148,24.70966148,98.83864591,0,0,0,0,0,0,0,0,0,98.83864591,0,0,0,0,28.72732165,14.55904432,2.560331416,8.660353255,54.50705064,0,0,0,0,0,0,0,0,0,54.50705064,0,0,0,0,0.527038636,0.267103873,0.046972481,0.158885009,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.527038636,0.267103873,0.046972481,0.158885009,10.54734672,63.54187282,96.33378579,0.236023967,0.880874527,1.623561344,0,0,0,2.740459838,2.740459838,76.82967938,13.28780656,MechBurn,None
FFS,180,2003,5/30/02,6/1/03,Intermediate,0180-00004,2002051804,24.70966148,0,0,0,24.70966148,24.70966148,24.70966148,49.41932296,148.2579689,0,0,0,0,0,0,0,0,0,148.2579689,1.301835785,0,0,0,19.25197787,12.35840603,1.456994132,24.1991324,58.56834621,0,0,0,0,0,0,0,0,0,58.56834621,0.022227634,0,0,0,0.328709604,0.211008281,0.024876819,0.413177663,1,0,0,0,0,0,0,0,0,0,1,0.022227634,0,0,0,0.328709604,0.211008281,0.024876819,0.413177663,10.58946252,3.860817997,45.14792017,1.523823907,5.587434801,3.245657774,16.12836492,0,16.12836492,10.35691648,26.4852814,40.93556191,37.07474392,MechBurn,Mastication
FFS,180,2003,12/13/02,6/1/03,Intermediate,0180-00004,2002121804,24.70966148,0,0,0,24.70966148,24.70966148,24.70966148,49.41932296,148.2579689,0,0,0,0,0,0,0,0,0,148.2579689,1.301835785,0,0,0,19.25197787,12.35840603,1.456994132,24.1991324,58.56834621,0,0,0,0,0,0,0,0,0,58.56834621,0.022227634,0,0,0,0.328709604,0.211008281,0.024876819,0.413177663,1,0,0,0,0,0,0,0,0,0,1,0.022227634,0,0,0,0.328709604,0.211008281,0.024876819,0.413177663,2.64736563,3.860817997,13.89166774,0.282189612,2.793717401,1.622828887,0,0,0,4.6987359,4.6987359,11.20691953,7.34610153,MechBurn,Burn
